,No.,Time,Source,Destination,Protocol,Length,Info
6291,6292,73.113561369,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=8617 Ack=1551557 Win=65535 Len=0
6292,6293,73.120446746,10.0.2.8,104.22.27.77,TLSv1.3,152,Application Data
6293,6294,73.13450856,10.0.2.8,104.22.27.77,TLSv1.3,145,Application Data
6294,6295,73.134715661,10.0.2.8,104.22.27.77,TLSv1.3,89,Application Data
6295,6296,73.13496794699999,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1551557 Ack=8806 Win=31802 Len=0
6296,6297,73.13613352899999,10.0.2.8,104.22.27.77,TLSv1.3,154,Application Data
6297,6298,73.136291587,10.0.2.8,104.22.27.77,TLSv1.3,89,Application Data
6298,6299,73.1364371,10.0.2.8,104.22.27.77,TLSv1.3,149,Application Data
6299,6300,73.136482406,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1551557 Ack=8941 Win=31667 Len=0
6300,6301,73.136642131,10.0.2.8,104.22.27.77,TLSv1.3,89,Application Data
6301,6302,73.13678660800001,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1551557 Ack=9071 Win=31537 Len=0
6302,6303,73.142413452,104.22.27.77,10.0.2.8,TCP,1514,"443  >  55694 [PSH, ACK] Seq=1551557 Ack=9106 Win=31502 Len=1460 [TCP segment of a reassembled PDU]"
6303,6304,73.142440642,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1553017 Win=65535 Len=0
6304,6305,73.14397854100001,104.22.27.77,10.0.2.8,TCP,8814,443  >  55694 [ACK] Seq=1553017 Ack=9106 Win=31502 Len=8760 [TCP segment of a reassembled PDU]
6305,6306,73.143992485,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1561777 Win=65535 Len=0
6306,6307,73.14435394600001,104.22.27.77,10.0.2.8,TLSv1.3,1473,"Application Data, Application Data"
6307,6308,73.14435937,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1563196 Win=65535 Len=0
6308,6309,73.214653357,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36250  >  443 [ACK] Seq=1799 Ack=172842 Win=65535 Len=0
6309,6310,73.214674047,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36256  >  443 [ACK] Seq=1416 Ack=50079 Win=62780 Len=0
6310,6311,73.21503338,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36250 [ACK] Seq=172842 Ack=1800 Win=32768 Len=0
6311,6312,73.21503343,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36256 [ACK] Seq=50079 Ack=1417 Win=31352 Len=0
6312,6313,73.245078884,104.22.27.77,10.0.2.8,TCP,4434,"443  >  55694 [PSH, ACK] Seq=1563196 Ack=9106 Win=31502 Len=4380 [TCP segment of a reassembled PDU]"
6313,6314,73.245093431,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1567576 Win=65535 Len=0
6314,6315,73.245995317,104.22.27.77,10.0.2.8,TCP,4434,443  >  55694 [ACK] Seq=1567576 Ack=9106 Win=31502 Len=4380 [TCP segment of a reassembled PDU]
6315,6316,73.246006181,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1571956 Win=65535 Len=0
6316,6317,73.246263016,104.22.27.77,10.0.2.8,TLSv1.3,721,"Application Data, Application Data"
6317,6318,73.246269004,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9106 Ack=1572623 Win=65535 Len=0
6318,6319,73.475126878,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36252  >  443 [ACK] Seq=1799 Ack=106463 Win=65535 Len=0
6319,6320,73.47553038,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36252 [ACK] Seq=106463 Ack=1800 Win=32768 Len=0
6320,6321,73.72646011399999,10.0.2.8,13.224.107.39,TCP,54,[TCP Keep-Alive] 51484  >  443 [ACK] Seq=1343 Ack=5964 Win=62780 Len=0
6321,6322,73.72673358899999,13.224.107.39,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  51484 [ACK] Seq=5964 Ack=1344 Win=31425 Len=0
6322,6323,73.98312732,10.0.2.8,13.224.113.92,TCP,54,[TCP Keep-Alive] 44582  >  443 [ACK] Seq=1211 Ack=7639 Win=62780 Len=0
6323,6324,73.983548643,13.224.113.92,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  44582 [ACK] Seq=7639 Ack=1212 Win=31557 Len=0
6324,6325,75.006426843,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36258  >  443 [ACK] Seq=1408 Ack=132615 Win=65535 Len=0
6325,6326,75.006631818,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36258 [ACK] Seq=132615 Ack=1409 Win=31360 Len=0
6326,6327,76.919587752,10.0.2.8,80.58.61.250,DNS,97,Standard query 0xb0f1 A firefox.settings.services.mozilla.com
6327,6328,76.91961627100001,10.0.2.8,80.58.61.250,DNS,97,Standard query 0x35f2 AAAA firefox.settings.services.mozilla.com
6328,6329,76.92598376,80.58.61.250,10.0.2.8,DNS,161,Standard query response 0xb0f1 A firefox.settings.services.mozilla.com A 13.224.113.129 A 13.224.113.35 A 13.224.113.115 A 13.224.113.2
6329,6330,76.926558479,80.58.61.250,10.0.2.8,DNS,181,Standard query response 0x35f2 AAAA firefox.settings.services.mozilla.com SOA ns-1627.awsdns-11.co.uk
6330,6331,76.927058615,10.0.2.8,13.224.113.129,TCP,74,52686  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2735069585 TSecr=0 WS=128
6331,6332,76.931201783,13.224.113.129,10.0.2.8,TCP,60,"443  >  52686 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6332,6333,76.93122649,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6333,6334,76.932400755,10.0.2.8,13.224.113.129,TLSv1.2,571,Client Hello
6334,6335,76.93647702,13.224.113.129,10.0.2.8,TLSv1.2,1514,Server Hello
6335,6336,76.936500539,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=518 Ack=1461 Win=62780 Len=0
6336,6337,76.937180937,13.224.113.129,10.0.2.8,TCP,1514,"443  >  52686 [PSH, ACK] Seq=1461 Ack=518 Win=32251 Len=1460 [TCP segment of a reassembled PDU]"
6337,6338,76.937189569,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0
6338,6339,76.940633619,13.224.113.129,10.0.2.8,TLSv1.2,1038,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
6339,6340,76.94064624,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=518 Ack=3905 Win=62780 Len=0
6340,6341,76.949852118,10.0.2.8,13.224.113.129,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
6341,6342,76.954411276,10.0.2.8,13.224.113.129,TLSv1.2,381,Application Data
6342,6343,76.954633565,13.224.113.129,10.0.2.8,TLSv1.2,224,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
6343,6344,76.95465240600001,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=971 Ack=4075 Win=62780 Len=0
6344,6345,76.96355232,13.224.113.129,10.0.2.8,TCP,2974,"443  >  52686 [PSH, ACK] Seq=4075 Ack=971 Win=31798 Len=2920 [TCP segment of a reassembled PDU]"
6345,6346,76.963610106,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=971 Ack=6995 Win=62780 Len=0
6346,6347,76.96445835600001,13.224.113.129,10.0.2.8,TCP,10274,443  >  52686 [ACK] Seq=6995 Ack=971 Win=31798 Len=10220 [TCP segment of a reassembled PDU]
6347,6348,76.964496127,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=971 Ack=17215 Win=58400 Len=0
6348,6349,76.964830887,13.224.113.129,10.0.2.8,TCP,2974,443  >  52686 [ACK] Seq=17215 Ack=971 Win=31798 Len=2920 [TCP segment of a reassembled PDU]
6349,6350,76.964836697,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=971 Ack=20135 Win=55480 Len=0
6350,6351,76.965044741,13.224.113.129,10.0.2.8,TLSv1.2,268,Application Data
6351,6352,76.965049474,10.0.2.8,13.224.113.129,TCP,54,52686  >  443 [ACK] Seq=971 Ack=20349 Win=55480 Len=0
6352,6353,78.594654946,10.0.2.8,140.82.118.5,TCP,54,[TCP Keep-Alive] 34664  >  443 [ACK] Seq=2122 Ack=12714 Win=62780 Len=0
6353,6354,78.597949757,140.82.118.5,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  34664 [ACK] Seq=12714 Ack=2123 Win=32310 Len=0
6354,6355,78.612658439,10.0.2.8,104.22.27.77,TLSv1.3,132,Application Data
6355,6356,78.807755499,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1572623 Ack=9184 Win=31424 Len=0
6356,6357,78.84707340899999,10.0.2.8,13.224.107.49,TCP,54,[TCP Keep-Alive] 49238  >  443 [ACK] Seq=2348 Ack=5406 Win=62780 Len=0
6357,6358,78.84754058,13.224.107.49,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  49238 [ACK] Seq=5406 Ack=2349 Win=32523 Len=0
6358,6359,78.86644673800001,104.22.27.77,10.0.2.8,TLSv1.3,714,"Application Data, Application Data"
6359,6360,78.866467444,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9184 Ack=1573283 Win=65535 Len=0
6360,6361,78.876815186,10.0.2.8,104.22.27.77,TLSv1.3,132,Application Data
6361,6362,79.023203945,104.22.27.77,10.0.2.8,TLSv1.3,208,Application Data
6362,6363,79.023228047,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9262 Ack=1573437 Win=65535 Len=0
6363,6364,79.102417347,10.0.2.8,10.0.2.7,TCP,66,[TCP Keep-Alive] 36390  >  80 [ACK] Seq=2553 Ack=157919 Win=204928 Len=0 TSval=2129749770 TSecr=4294958943
6364,6365,79.102810305,10.0.2.7,10.0.2.8,TCP,66,[TCP Keep-Alive ACK] 80  >  36390 [ACK] Seq=157919 Ack=2554 Win=12224 Len=0 TSval=4294959962 TSecr=2129739584
6365,6366,79.19764735,10.0.2.8,172.64.108.7,TLSv1.3,125,Application Data
6366,6367,79.20706932,172.64.108.7,10.0.2.8,TLSv1.3,278,Application Data
6367,6368,79.207094962,10.0.2.8,172.64.108.7,TCP,54,34328  >  443 [ACK] Seq=1530 Ack=8979 Win=62780 Len=0
6368,6369,79.337842299,10.0.2.8,104.22.27.77,TLSv1.3,147,Application Data
6369,6370,79.357991259,10.0.2.8,104.22.27.77,TLSv1.3,150,Application Data
6370,6371,79.358314333,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1573437 Ack=9451 Win=32768 Len=0
6371,6372,79.359168725,104.22.27.77,10.0.2.8,TLSv1.3,2974,Application Data
6372,6373,79.35917888600001,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9451 Ack=1576357 Win=65535 Len=0
6373,6374,79.359538321,104.22.27.77,10.0.2.8,TLSv1.3,785,"Application Data, Application Data"
6374,6375,79.35954614,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9451 Ack=1577088 Win=65535 Len=0
6375,6376,79.362621393,10.0.2.8,104.22.27.77,TLSv1.3,150,Application Data
6376,6377,79.370071447,10.0.2.8,104.22.27.77,TLSv1.3,148,Application Data
6377,6378,79.370628565,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1577088 Ack=9641 Win=32578 Len=0
6378,6379,79.370674545,10.0.2.8,104.22.27.77,TLSv1.3,89,Application Data
6379,6380,79.371593761,10.0.2.8,104.22.27.77,TLSv1.3,151,Application Data
6380,6381,79.371983105,104.22.27.77,10.0.2.8,TCP,60,443  >  55694 [ACK] Seq=1577088 Ack=9773 Win=32446 Len=0
6381,6382,79.372041651,10.0.2.8,104.22.27.77,TLSv1.3,89,Application Data
6382,6383,79.402051288,104.22.27.77,10.0.2.8,TCP,2974,"443  >  55694 [PSH, ACK] Seq=1577088 Ack=9808 Win=32411 Len=2920 [TCP segment of a reassembled PDU]"
6383,6384,79.40208805,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1580008 Win=65535 Len=0
6384,6385,79.405449656,104.22.27.77,10.0.2.8,TCP,11734,"443  >  55694 [PSH, ACK] Seq=1580008 Ack=9808 Win=32411 Len=11680 [TCP segment of a reassembled PDU]"
6385,6386,79.405592846,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1591688 Win=65535 Len=0
6386,6387,79.405983355,104.22.27.77,10.0.2.8,TLSv1.3,16114,Application Data [TCP segment of a reassembled PDU]
6387,6388,79.409231133,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1607748 Win=65535 Len=0
6388,6389,79.409515319,104.22.27.77,10.0.2.8,TLSv1.3,934,"Application Data, Application Data"
6389,6390,79.450730543,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1608628 Win=65535 Len=0
6390,6391,79.531143856,104.22.27.77,10.0.2.8,TCP,2974,443  >  55694 [ACK] Seq=1608628 Ack=9808 Win=32411 Len=2920 [TCP segment of a reassembled PDU]
6391,6392,79.531231715,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1611548 Win=65535 Len=0
6392,6393,79.531642843,104.22.27.77,10.0.2.8,TLSv1.3,512,"Application Data, Application Data"
6393,6394,79.53186704,10.0.2.8,104.22.27.77,TCP,54,55694  >  443 [ACK] Seq=9808 Ack=1612006 Win=65535 Len=0
6394,6395,79.92040219100001,10.0.2.8,216.58.201.170,TLSv1.3,93,Application Data
6395,6396,79.925194363,216.58.201.170,10.0.2.8,TLSv1.3,93,Application Data
6396,6397,79.96638936800001,10.0.2.8,216.58.201.170,TCP,54,47154  >  443 [ACK] Seq=1278 Ack=4326 Win=62780 Len=0
6397,6398,80.382964309,10.0.2.8,2.17.134.56,TCP,54,[TCP Keep-Alive] 37930  >  443 [ACK] Seq=916 Ack=6442 Win=62780 Len=0
6398,6399,80.383301762,2.17.134.56,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  37930 [ACK] Seq=6442 Ack=917 Win=31852 Len=0
6399,6400,80.92081237800001,10.0.2.8,13.224.113.5,TLSv1.2,100,Application Data
6400,6401,80.920865718,10.0.2.8,104.28.20.21,TLSv1.3,93,Application Data
6401,6402,80.920925723,10.0.2.8,13.224.113.73,TLSv1.2,100,Application Data
6402,6403,80.925880929,104.28.20.21,10.0.2.8,TLSv1.3,93,Application Data
6403,6404,80.92588098,13.224.113.5,10.0.2.8,TLSv1.2,100,Application Data
6404,6405,80.925881014,13.224.113.73,10.0.2.8,TLSv1.2,100,Application Data
6405,6406,80.925920034,10.0.2.8,104.28.20.21,TCP,54,58430  >  443 [ACK] Seq=3549 Ack=21236 Win=62780 Len=0
6406,6407,80.925934809,10.0.2.8,13.224.113.5,TCP,54,43050  >  443 [ACK] Seq=1148 Ack=6564 Win=62780 Len=0
6407,6408,80.92594145300001,10.0.2.8,13.224.113.73,TCP,54,32820  >  443 [ACK] Seq=1364 Ack=383335 Win=65535 Len=0
6408,6409,81.40658782,10.0.2.8,104.22.27.77,TCP,54,[TCP Keep-Alive] 59134  >  80 [ACK] Seq=388 Ack=381 Win=63860 Len=0
6409,6410,81.406629882,10.0.2.8,23.214.200.118,TCP,54,[TCP Keep-Alive] 34842  >  443 [ACK] Seq=1064 Ack=147552 Win=65535 Len=0
6410,6411,81.40680555600001,104.22.27.77,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  59134 [ACK] Seq=381 Ack=389 Win=32380 Len=0
6411,6412,81.406805624,23.214.200.118,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  34842 [ACK] Seq=147552 Ack=1065 Win=31704 Len=0
6412,6413,81.663044634,10.0.2.8,93.184.220.29,TCP,54,[TCP Keep-Alive] 41994  >  80 [ACK] Seq=1484 Ack=3006 Win=63920 Len=0
6413,6414,81.66306676100001,10.0.2.8,216.58.211.35,TCP,54,[TCP Keep-Alive] 37062  >  80 [ACK] Seq=1509 Ack=2806 Win=63791 Len=0
6414,6415,81.663297034,93.184.220.29,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  41994 [ACK] Seq=3006 Ack=1485 Win=32768 Len=0
6415,6416,81.663297102,216.58.211.35,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  37062 [ACK] Seq=2806 Ack=1510 Win=32768 Len=0
6416,6417,81.920245874,10.0.2.8,23.223.109.74,TCP,54,[TCP Keep-Alive] 42054  >  443 [ACK] Seq=4065 Ack=12635 Win=62780 Len=0
6417,6418,81.920757913,23.223.109.74,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  42054 [ACK] Seq=12635 Ack=4066 Win=32768 Len=0
6418,6419,82.17481914,10.0.2.8,2.16.108.43,TCP,54,[TCP Keep-Alive] 45622  >  443 [ACK] Seq=2036 Ack=6028 Win=62780 Len=0
6419,6420,82.174841876,10.0.2.8,216.58.211.35,TCP,54,[TCP Keep-Alive] 37124  >  80 [ACK] Seq=1132 Ack=2105 Win=63882 Len=0
6420,6421,82.175029869,2.16.108.43,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  45622 [ACK] Seq=6028 Ack=2037 Win=32768 Len=0
6421,6422,82.175029919,216.58.211.35,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  37124 [ACK] Seq=2105 Ack=1133 Win=31636 Len=0
6422,6423,82.178967588,10.0.2.8,2.16.108.18,TCP,54,[TCP Keep-Alive] 49268  >  443 [ACK] Seq=1112 Ack=4281 Win=62780 Len=0
6423,6424,82.179316609,2.16.108.18,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  49268 [ACK] Seq=4281 Ack=1113 Win=31656 Len=0
6424,6425,82.430955059,10.0.2.8,104.22.27.77,TCP,54,[TCP Keep-Alive] 59112  >  80 [ACK] Seq=854 Ack=809 Win=63836 Len=0
6425,6426,82.431415318,104.22.27.77,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 80  >  59112 [ACK] Seq=809 Ack=855 Win=31914 Len=0
6426,6427,82.942390182,10.0.2.8,23.214.200.118,TCP,54,[TCP Keep-Alive] 34828  >  443 [ACK] Seq=1808 Ack=266050 Win=65535 Len=0
6427,6428,82.942760193,23.214.200.118,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  34828 [ACK] Seq=266050 Ack=1809 Win=32768 Len=0
6428,6429,83.13611070600001,10.0.2.8,80.58.61.250,DNS,83,Standard query 0x3438 A samurai.inguardians.com
6429,6430,83.136152365,10.0.2.8,80.58.61.250,DNS,83,Standard query 0x5934 AAAA samurai.inguardians.com
6430,6431,83.198643755,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36254  >  443 [ACK] Seq=1391 Ack=122615 Win=65535 Len=0
6431,6432,83.19866550100001,10.0.2.8,13.224.113.129,TCP,54,[TCP Keep-Alive] 52608  >  443 [ACK] Seq=1222 Ack=8547 Win=62780 Len=0
6432,6433,83.19868753899999,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36248  >  443 [ACK] Seq=1383 Ack=1022710 Win=65535 Len=0
6433,6434,83.198854251,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36254 [ACK] Seq=122615 Ack=1392 Win=31377 Len=0
6434,6435,83.198854318,13.224.113.129,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  52608 [ACK] Seq=8547 Ack=1223 Win=31546 Len=0
6435,6436,83.198854363,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36248 [ACK] Seq=1022710 Ack=1384 Win=31385 Len=0
6436,6437,83.31225604699999,80.58.61.250,10.0.2.8,DNS,99,Standard query response 0x3438 A samurai.inguardians.com A 35.161.31.250
6437,6438,83.352204344,10.0.2.8,69.163.160.254,TCP,74,52000  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3321214310 TSecr=0 WS=128
6438,6439,83.365672014,80.58.61.250,10.0.2.8,DNS,137,Standard query response 0x5934 AAAA samurai.inguardians.com SOA dns1.easydns.com
6439,6440,83.366260967,10.0.2.8,35.161.31.250,TCP,74,35630  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1475061893 TSecr=0 WS=128
6440,6441,83.420019484,10.0.2.8,80.58.61.250,DNS,85,Standard query 0xdf9c A www.hackersforcharity.org
6441,6442,83.420045917,10.0.2.8,80.58.61.250,DNS,85,Standard query 0xd491 AAAA www.hackersforcharity.org
6442,6443,83.45443349600001,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36256  >  443 [ACK] Seq=1416 Ack=50079 Win=62780 Len=0
6443,6444,83.45458135300001,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36250  >  443 [ACK] Seq=1799 Ack=172842 Win=65535 Len=0
6444,6445,83.45478004600001,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36256 [ACK] Seq=50079 Ack=1417 Win=31352 Len=0
6445,6446,83.45478009899999,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36250 [ACK] Seq=172842 Ack=1800 Win=32768 Len=0
6446,6447,83.524793737,69.163.160.254,10.0.2.8,TCP,60,"80  >  52000 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6447,6448,83.52481727600001,10.0.2.8,69.163.160.254,TCP,54,52000  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6448,6449,83.536058207,80.58.61.250,10.0.2.8,DNS,101,Standard query response 0xdf9c A www.hackersforcharity.org A 160.153.63.136
6449,6450,83.586324474,35.161.31.250,10.0.2.8,TCP,60,"80  >  35630 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6450,6451,83.58637851399999,10.0.2.8,35.161.31.250,TCP,54,35630  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6451,6452,83.710513433,10.0.2.8,151.101.132.133,TCP,54,[TCP Keep-Alive] 36252  >  443 [ACK] Seq=1799 Ack=106463 Win=65535 Len=0
6452,6453,83.710985628,151.101.132.133,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  36252 [ACK] Seq=106463 Ack=1800 Win=32768 Len=0
6453,6454,83.719065822,80.58.61.250,10.0.2.8,DNS,158,Standard query response 0xd491 AAAA www.hackersforcharity.org SOA dns1.registrar-servers.com
6454,6455,83.71936950199999,10.0.2.8,160.153.63.136,TCP,74,36600  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1604123900 TSecr=0 WS=128
6455,6456,83.820826928,10.0.2.8,160.153.63.136,TCP,74,36602  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1604124001 TSecr=0 WS=128
6456,6457,83.821119056,10.0.2.8,160.153.63.136,TCP,74,36604  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1604124002 TSecr=0 WS=128
6457,6458,83.882783566,160.153.63.136,10.0.2.8,TCP,60,"80  >  36600 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6458,6459,83.882824269,10.0.2.8,160.153.63.136,TCP,54,36600  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6459,6460,83.95703279,10.0.2.7,10.0.2.8,TCP,66,"80  >  36390 [FIN, ACK] Seq=157919 Ack=2554 Win=12224 Len=0 TSval=4294960448 TSecr=2129739584"
6460,6461,83.957153568,10.0.2.8,10.0.2.7,TCP,66,"36390  >  80 [FIN, ACK] Seq=2554 Ack=157920 Win=204928 Len=0 TSval=2129754625 TSecr=4294960448"
6461,6462,83.957516688,10.0.2.7,10.0.2.8,TCP,66,80  >  36390 [ACK] Seq=157920 Ack=2555 Win=12224 Len=0 TSval=4294960448 TSecr=2129754625
6462,6463,83.966962376,10.0.2.8,13.224.107.39,TCP,54,[TCP Keep-Alive] 51484  >  443 [ACK] Seq=1343 Ack=5964 Win=62780 Len=0
6463,6464,83.96730825899999,13.224.107.39,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  51484 [ACK] Seq=5964 Ack=1344 Win=31425 Len=0
6464,6465,83.971635337,10.0.2.8,160.153.63.136,HTTP,451,GET /ghdb/ HTTP/1.1 
6465,6466,83.983891644,160.153.63.136,10.0.2.8,TCP,60,"80  >  36604 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6466,6467,83.983891721,160.153.63.136,10.0.2.8,TCP,60,"80  >  36602 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6467,6468,83.983924072,10.0.2.8,160.153.63.136,TCP,54,36604  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6468,6469,83.983967012,10.0.2.8,160.153.63.136,TCP,54,36602  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6469,6470,84.094410814,160.153.63.136,10.0.2.8,TCP,60,80  >  36600 [ACK] Seq=1 Ack=398 Win=32371 Len=0
6470,6471,84.159981118,160.153.63.136,10.0.2.8,HTTP,621,HTTP/1.1 301 Moved Permanently  (text/html)
6471,6472,84.16001042399999,10.0.2.8,160.153.63.136,TCP,54,36600  >  80 [ACK] Seq=398 Ack=568 Win=64071 Len=0
6472,6473,84.167626938,10.0.2.8,160.153.63.136,TCP,74,49892  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1604124348 TSecr=0 WS=128
6473,6474,84.223457524,10.0.2.8,13.224.113.92,TCP,54,[TCP Keep-Alive] 44582  >  443 [ACK] Seq=1211 Ack=7639 Win=62780 Len=0
6474,6475,84.223783096,13.224.113.92,10.0.2.8,TCP,60,[TCP Keep-Alive ACK] 443  >  44582 [ACK] Seq=7639 Ack=1212 Win=31557 Len=0
6475,6476,84.328735594,160.153.63.136,10.0.2.8,TCP,60,"443  >  49892 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
6476,6477,84.32876255,10.0.2.8,160.153.63.136,TCP,54,49892  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0
6477,6478,84.330188152,10.0.2.8,160.153.63.136,TLSv1.2,571,Client Hello
6478,6479,84.346042845,160.153.63.136,10.0.2.8,TCP,60,443  >  49892 [ACK] Seq=1 Ack=518 Win=32251 Len=0
6479,6480,84.492839882,160.153.63.136,10.0.2.8,TLSv1.2,2974,"Server Hello, Certificate"
6480,6481,84.492854112,10.0.2.8,160.153.63.136,TCP,54,49892  >  443 [ACK] Seq=518 Ack=2921 Win=62780 Len=0
6481,6482,84.493186122,160.153.63.136,10.0.2.8,TLSv1.2,272,"Server Key Exchange, Server Hello Done"
