;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1702;Not Valid After: Aug 07 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1703;;;;;;;;;;;;;;;;;;;;;;;;;;
1704;Public Key Info: ;;;;;;;;;;;;;;;;;;;;;;;;;
1705;;;;;;;;;;;;;;;;;;;;;;;;;;
1706;Algorithm: RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
1707;Key Length: 2048 bits;;;;;;;;;;;;;;;;;;;;;;;;;
1708;Public Key: 00 B8 67 27 FB A6 51 AD 29 98 72 04 F8 28 6A 46 18 32 17 F8 ;;;;;;;;;;;;;;;;;;;;;;;;;
1709;            CE E8 98 03 3C 1F 3F 5A 06 5C 5C 8E A4 64 38 F9 D0 FC C7 FC ;;;;;;;;;;;;;;;;;;;;;;;;;
1710;            FA C5 60 93 35 61 39 48 6E 96 FB AB 8A 74 FF DE 4C DA 3A 34 ;;;;;;;;;;;;;;;;;;;;;;;;;
1711;            15 AA EE 28 9D 00 92 0D B4 9A F6 23 1C 35 97 F2 54 9C 82 CB ;;;;;;;;;;;;;;;;;;;;;;;;;
1712;            07 E4 AD AB 1A AA 82 D4 D6 7F D6 31 15 99 3D 67 EE E1 BF 7F ;;;;;;;;;;;;;;;;;;;;;;;;;
1713;            33 DA 73 5B CF B5 EE D5 31 5C E4 A6 16 43 FC F3 C4 74 B0 82 ;;;;;;;;;;;;;;;;;;;;;;;;;
1714;            6E BE 7C 19 9D 2E 26 B9 94 61 AB 25 7F C2 D2 4F 77 04 36 E9 ;;;;;;;;;;;;;;;;;;;;;;;;;
1715;            41 58 BC 71 EC 19 47 7C DD 2D 2A 18 13 1E 21 58 70 29 F2 DB ;;;;;;;;;;;;;;;;;;;;;;;;;
1716;            08 6D AE 91 43 81 43 13 16 09 60 8E D4 1E C0 9B 72 64 01 25 ;;;;;;;;;;;;;;;;;;;;;;;;;
1717;            6B D3 86 10 F6 70 A5 8F EC D7 64 A9 68 14 98 81 87 BD A1 22 ;;;;;;;;;;;;;;;;;;;;;;;;;
1718;            D0 50 5C 38 12 28 85 2C 0B 35 80 C7 92 9C E7 66 7F 3F 34 DB ;;;;;;;;;;;;;;;;;;;;;;;;;
1719;            53 A7 40 36 15 C0 E2 8D 3A 48 A9 96 F1 AF A3 64 30 E7 BE F0 ;;;;;;;;;;;;;;;;;;;;;;;;;
1720;            57 D2 A2 97 CF 89 39 90 87 28 CE 22 FC 4E E9 1B 17 ;;;;;;;;;;;;;;;;;;;;;;;;;
1721;Exponent: 01 00 01 ;;;;;;;;;;;;;;;;;;;;;;;;;
1722;;;;;;;;;;;;;;;;;;;;;;;;;;
1723;Signature Length: 256 bytes / 2048 bits;;;;;;;;;;;;;;;;;;;;;;;;;
1724;Signature: 00 1E A1 14 F9 FC 7E 09 A6 F4 8F 28 87 E3 C3 94 6D 3E 6F BC ;;;;;;;;;;;;;;;;;;;;;;;;;
1725;           53 37 1A C2 40 E0 F5 06 3A 5C FA 25 C3 4B 80 80 0F 44 11 CA ;;;;;;;;;;;;;;;;;;;;;;;;;
1726;           6C F5 0F E0 08 12 DE BB 3F FC FD C6 4D 7B 4A E1 3D 19 6D 01 ;;;;;;;;;;;;;;;;;;;;;;;;;
1727;           50 F2 D1 2B 00 10 A8 59 16 95 F5 DD 11 F1 B9 3C 5B D2 7A 42 ;;;;;;;;;;;;;;;;;;;;;;;;;
1728;           FD 95 33 FC 41 0B 8A A3 50 46 2C 0E D5 98 B2 37 13 F4 70 65 ;;;;;;;;;;;;;;;;;;;;;;;;;
1729;           37 98 5F C5 F9 04 EC 3D 27 03 78 8A 81 40 41 A7 89 27 38 38 ;;;;;;;;;;;;;;;;;;;;;;;;;
1730;           F1 2C 16 94 37 42 BE BB DB 53 2D EB 9E 95 D4 37 E2 BA A9 29 ;;;;;;;;;;;;;;;;;;;;;;;;;
1731;           C9 EE 8E 90 13 00 F4 5B F0 A2 40 B2 8D C4 6D A7 76 FE EE BE ;;;;;;;;;;;;;;;;;;;;;;;;;
1732;           9C FD 46 1F 46 AA 34 28 B8 98 64 1B DF 58 AD FD C0 9D 5B 5B ;;;;;;;;;;;;;;;;;;;;;;;;;
1733;           59 AC 22 E6 B4 48 97 9D 33 C0 5E 59 A0 50 C9 5A C3 0B 53 54 ;;;;;;;;;;;;;;;;;;;;;;;;;
1734;           14 06 5E 55 83 B0 C8 34 E4 D9 A7 0B 1B D5 57 76 E0 E8 71 6A ;;;;;;;;;;;;;;;;;;;;;;;;;
1735;           21 C2 BB EF 60 8C 95 CD A8 C8 40 FD 7D 35 F5 61 E3 1E 9C CA ;;;;;;;;;;;;;;;;;;;;;;;;;
1736;           9C 5F 2C C7 20 46 A0 67 A8 15 17 A3 20 5B B0 A3 C2 ;;;;;;;;;;;;;;;;;;;;;;;;;
1737;;;;;;;;;;;;;;;;;;;;;;;;;;
1738;Extension: Extended Key Usage (2.5.29.37);;;;;;;;;;;;;;;;;;;;;;;;;
1739;Critical: 0;;;;;;;;;;;;;;;;;;;;;;;;;
1740;Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1);;;;;;;;;;;;;;;;;;;;;;;;;
1741;;;;;;;;;;;;;;;;;;;;;;;;;;
1742;;;;;;;;;;;;;;;;;;;;;;;;;;
1743;Extension: Key Usage (2.5.29.15);;;;;;;;;;;;;;;;;;;;;;;;;
1744;Critical: 0;;;;;;;;;;;;;;;;;;;;;;;;;
1745;Key Usage: Key Encipherment; Data Encipherment;;;;;;;;;;;;;;;;;;;;;;;;
1746;;;;;;;;;;;;;;;;;;;;;;;;;;
1747;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;;,;,;"None""";;;;22/02/2013;29/03/2018;;;;;;;;;;;;;;;;;
1749;65821;CVE-2013-2566;4.3;Medium;10.0.2.5;tcp;3389;SSL RC4 Cipher Suites Supported (Bar Mitzvah);The remote service supports the use of the RC4 cipher.;The remote host supports the use of RC4 in one or more cipher suites.;;;;;;;;;;;;;;;;
1750;The RC4 cipher is flawed in its generation of a pseudo-random stream;;;;;;;;;;;;;;;;;;;;;;;;;
1751;of bytes so that a wide variety of small biases are introduced into;;;;;;;;;;;;;;;;;;;;;;;;;
1752;the stream; decreasing its randomness.;;;;;;;;;;;;;;;;;;;;;;;;
1753;;;;;;;;;;;;;;;;;;;;;;;;;;
1754;If plaintext is repeatedly encrypted (e.g.; HTTP cookies); and an;;;;;;;;;;;;;;;;;;;;;;;
1755;attacker is able to obtain many (i.e.; tens of millions) ciphertexts;;;;;;;;;;;;;;;;;;;;;;;;
1756;"the attacker may be able to derive the plaintext.""";Reconfigure the affected application, if possible, to avoid use of RC4;;;;;;;;;;;;;;;;;;;;;;;;
1757;ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser;;;;;;;;;;;;;;;;;;;;;;;;;
1758;"and web server support.""";https://www.rc4nomore.com/;;;;;;;;;;;;;;;;;;;;;;;;
1759;http://www.nessus.org/u?ac7327a0;;;;;;;;;;;;;;;;;;;;;;;;;
1760;http://cr.yp.to/talks/2013.03.12/slides.pdf;;;;;;;;;;;;;;;;;;;;;;;;;
1761;http://www.isg.rhul.ac.uk/tls/;;;;;;;;;;;;;;;;;;;;;;;;;
1762;"https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf""";;;;;;;;;;;;;;;;;;;;;;;;;
1763;List of RC4 cipher suites supported by the remote server :;;;;;;;;;;;;;;;;;;;;;;;;;
1764;;;;;;;;;;;;;;;;;;;;;;;;;;
1765;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1766;;;;;;;;;;;;;;;;;;;;;;;;;;
1767;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1768;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1769;    RC4-MD5                       0x00; 0x04       RSA           RSA      RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;
1770;    RC4-SHA                       0x00; 0x05       RSA           RSA      RC4(128)               SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1771;;;;;;;;;;;;;;;;;;;;;;;;;;
1772;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1773;;;;;;;;;;;;;;;;;;;;;;;;;;
1774;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1775;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1776;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1777;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1778;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1779;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1780;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1781;;,5.9;3.7;5.4;Medium;58796;;;;;;;;;;;;;;;;;;;;
1782;65821;CVE-2015-2808;4.3;Medium;10.0.2.5;tcp;3389;SSL RC4 Cipher Suites Supported (Bar Mitzvah);The remote service supports the use of the RC4 cipher.;The remote host supports the use of RC4 in one or more cipher suites.;;;;;;;;;;;;;;;;
1783;The RC4 cipher is flawed in its generation of a pseudo-random stream;;;;;;;;;;;;;;;;;;;;;;;;;
1784;of bytes so that a wide variety of small biases are introduced into;;;;;;;;;;;;;;;;;;;;;;;;;
1785;the stream; decreasing its randomness.;;;;;;;;;;;;;;;;;;;;;;;;
1786;;;;;;;;;;;;;;;;;;;;;;;;;;
1787;If plaintext is repeatedly encrypted (e.g.; HTTP cookies); and an;;;;;;;;;;;;;;;;;;;;;;;
1788;attacker is able to obtain many (i.e.; tens of millions) ciphertexts;;;;;;;;;;;;;;;;;;;;;;;;
1789;"the attacker may be able to derive the plaintext.""";Reconfigure the affected application, if possible, to avoid use of RC4;;;;;;;;;;;;;;;;;;;;;;;;
1790;ciphers. Consider using TLS 1.2 with AES-GCM suites subject to browser;;;;;;;;;;;;;;;;;;;;;;;;;
1791;"and web server support.""";https://www.rc4nomore.com/;;;;;;;;;;;;;;;;;;;;;;;;
1792;http://www.nessus.org/u?ac7327a0;;;;;;;;;;;;;;;;;;;;;;;;;
1793;http://cr.yp.to/talks/2013.03.12/slides.pdf;;;;;;;;;;;;;;;;;;;;;;;;;
1794;http://www.isg.rhul.ac.uk/tls/;;;;;;;;;;;;;;;;;;;;;;;;;
1795;"https://www.imperva.com/docs/HII_Attacking_SSL_when_using_RC4.pdf""";;;;;;;;;;;;;;;;;;;;;;;;;
1796;List of RC4 cipher suites supported by the remote server :;;;;;;;;;;;;;;;;;;;;;;;;;
1797;;;;;;;;;;;;;;;;;;;;;;;;;;
1798;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1799;;;;;;;;;;;;;;;;;;;;;;;;;;
1800;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1801;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1802;    RC4-MD5                       0x00; 0x04       RSA           RSA      RC4(128)               MD5;;;;;;;;;;;;;;;;;;;;;;;;
1803;    RC4-SHA                       0x00; 0x05       RSA           RSA      RC4(128)               SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1804;;;;;;;;;;;;;;;;;;;;;;;;;;
1805;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1806;;;;;;;;;;;;;;;;;;;;;;;;;;
1807;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1808;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1809;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1810;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1811;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1812;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1813;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1814;;,5.9;3.7;5.4;Medium;58796;;;;;;;;;;;;;;;;;;;;
1815;66173;;;None;10.0.2.5;tcp;3389;RDP Screenshot;It is possible to take a screenshot of the remote login screen.;This script attempts to connect to the remote host via RDP (Remote;;;;;;;;;;;;;;;;
1816;Desktop Protocol) and attempts to take a screenshot of the login;;;;;;;;;;;;;;;;;;;;;;;;;
1817;screen.;;;;;;;;;;;;;;;;;;;;;;;;;
1818;;;;;;;;;;;;;;;;;;;;;;;;;;
1819;While this is not a vulnerability by itself; some versions of Windows;;;;;;;;;;;;;;;;;;;;;;;;
1820;display the names of the users who can connect and which ones are;;;;;;;;;;;;;;;;;;;;;;;;;
1821;"connected already.""";;;It was possible to gather the following screenshot of the remote login screen.;;;;;None;;;;22/04/2013;12/06/2020;;;;;;;;;;;;
1822;66334;;;None;10.0.2.5;tcp;0;Patch Report;The remote host is missing several patches.;The remote host is missing one or more security patches. This plugin;;;;;;;;;;;;;;;;
1823;lists the newest version of each patch to install to make sure the;;;;;;;;;;;;;;;;;;;;;;;;;
1824;"remote host is up-to-date.""";Install the patches listed below.;;;;;;;;;;;;;;;;;;;;;;;;
1825;;;;;;;;;;;;;;;;;;;;;;;;;;
1826;. You need to take the following action :;;;;;;;;;;;;;;;;;;;;;;;;;
1827;;;;;;;;;;;;;;;;;;;;;;;;;;
1828;[ Microsoft RDP RCE (CVE-2019-0708) (BlueKeep) (uncredentialed check) (125313) ];;;;;;;;;;;;;;;;;;;;;;;;;
1829;;;;;;;;;;;;;;;;;;;;;;;;;;
1830;#¿NOMBRE?;2003;2008;7; and 2008 R2.;;;;;;;;;;;;;;;;;;;;;
1831;;;;;;;;;;;;;;;;;;;;;;;;;;
1832;+Impact : Taking this action will resolve 2 different vulnerabilities (CVEs).;;;;;;;;;;;;;;;;;;;;;;;;;
1833;;;;;;;;;;;;;;;;;;;;;;;;;;
1834;;;;;;;;;;;;;;;;;;;;;;;;;;
1835;;;;;;;;;;;;;;;;;;;;;;;;;;
1836;;,;,;"None""";;;;08/07/2013;12/06/2020;;;;;;;;;;;;;;;;;
1837;70544;;;None;10.0.2.5;tcp;3389;SSL Cipher Block Chaining Cipher Suites Supported;The remote service supports the use of SSL Cipher Block Chaining;;;;;;;;;;;;;;;;;
1838;ciphers;" which combine previous blocks with subsequent ones.""";The remote host supports the use of SSL ciphers that operate in Cipher;;;;;;;;;;;;;;;;;;;;;;;
1839;Block Chaining (CBC) mode.  These cipher suites offer additional;;;;;;;;;;;;;;;;;;;;;;;;;
1840;security over Electronic Codebook (ECB) mode; but have the potential to;;;;;;;;;;;;;;;;;;;;;;;;
1841;"leak information if used improperly.""";;https://www.openssl.org/docs/manmaster/man1/ciphers.html;;;;;;;;;;;;;;;;;;;;;;;
1842;http://www.nessus.org/u?cc4a822a;;;;;;;;;;;;;;;;;;;;;;;;;
1843;"https://www.openssl.org/~bodo/tls-cbc.txt""";;;;;;;;;;;;;;;;;;;;;;;;;
1844;Here is the list of SSL CBC ciphers supported by the remote server :;;;;;;;;;;;;;;;;;;;;;;;;;
1845;;;;;;;;;;;;;;;;;;;;;;;;;;
1846;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
1847;;;;;;;;;;;;;;;;;;;;;;;;;;
1848;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1849;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1850;    DES-CBC3-SHA                  0x00; 0x0A       RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1851;;;;;;;;;;;;;;;;;;;;;;;;;;
1852;  High Strength Ciphers (>= 112-bit key);;;;;;;;;;;;;;;;;;;;;;;;;
1853;;;;;;;;;;;;;;;;;;;;;;;;;;
1854;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
1855;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
1856;    ECDHE-RSA-AES128-SHA          0xC0; 0x13       ECDH          RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1857;    ECDHE-RSA-AES256-SHA          0xC0; 0x14       ECDH          RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1858;    AES128-SHA                    0x00; 0x2F       RSA           RSA      AES-CBC(128)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1859;    AES256-SHA                    0x00; 0x35       RSA           RSA      AES-CBC(256)           SHA1;;;;;;;;;;;;;;;;;;;;;;;;
1860;;;;;;;;;;;;;;;;;;;;;;;;;;
1861;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
1862;;;;;;;;;;;;;;;;;;;;;;;;;;
1863;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
1864;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
1865;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
1866;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
1867;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
1868;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
1869;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
1870;;,;,;"None""";;;;22/10/2013;15/11/2018;;;;;;;;;;;;;;;;;
1871;79638;CVE-2014-6321;10.0;Critical;10.0.2.5;tcp;3389;MS14-066: Vulnerability in Schannel Could Allow Remote Code Execution (2992611) (uncredentialed check);The remote Windows host is affected by a remote code execution;;;;;;;;;;;;;;;;;
1872;"vulnerability.""";The remote Windows host is affected by a remote code execution;;;;;;;;;;;;;;;;;;;;;;;;
1873;vulnerability due to improper processing of packets by the Secure;;;;;;;;;;;;;;;;;;;;;;;;;
1874;Channel (Schannel) security package. An attacker can exploit this;;;;;;;;;;;;;;;;;;;;;;;;;
1875;issue by sending specially crafted packets to a Windows server.;;;;;;;;;;;;;;;;;;;;;;;;;
1876;;;;;;;;;;;;;;;;;;;;;;;;;;
1877;Note that this plugin sends a client Certificate TLS handshake message;;;;;;;;;;;;;;;;;;;;;;;;;
1878;followed by a CertificateVerify message. Some Windows hosts will close;;;;;;;;;;;;;;;;;;;;;;;;;
1879;the connection upon receiving a client certificate for which it did;;;;;;;;;;;;;;;;;;;;;;;;;
1880;not ask for with a CertificateRequest message. In this case; the;;;;;;;;;;;;;;;;;;;;;;;;
1881;plugin cannot proceed to detect the vulnerability as the;;;;;;;;;;;;;;;;;;;;;;;;;
1882;"CertificateVerify message cannot be sent.""";Microsoft has released a set of patches for Windows 2003, Vista, 2008,;;;;;;;;;;;;;;;;;;;;;;;;
1883;7; 2008 R2;8;2012; 8.1;" and 2012 R2.""";http://www.nessus.org/u?64e97902;;;8.8;8.3;8.2;Critical;70954;CERT:505120;;;;;;;;;;;
1884;83298;;;None;10.0.2.5;tcp;3389;SSL Certificate Chain Contains Certificates Expiring Soon;The remote host has an SSL certificate chain with one or more;;;;;;;;;;;;;;;;;
1885;"certificates that are going to expire soon.""";The remote host has an SSL certificate chain with one or more SSL;;;;;;;;;;;;;;;;;;;;;;;;
1886;certificates that are going to expire soon. Failure to renew these;;;;;;;;;;;;;;;;;;;;;;;;;
1887;certificates before the expiration date may result in denial of;;;;;;;;;;;;;;;;;;;;;;;;;
1888;"service for users.""";Renew any soon to expire SSL certificates.;;;;;;;;;;;;;;;;;;;;;;;;
1889;The following soon to expire certificate was part of the certificate;;;;;;;;;;;;;;;;;;;;;;;;;
1890;chain sent by the remote host :;;;;;;;;;;;;;;;;;;;;;;;;;
1891;;;;;;;;;;;;;;;;;;;;;;;;;;
1892;|-Subject   : CN=HETEAM.empresa.local;;;;;;;;;;;;;;;;;;;;;;;;;
1893;|-Not After : Aug 07 11:56:36 2020 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
1894;;,;,;"None""";;;;08/05/2015;08/05/2015;;;;;;;;;;;;;;;;;
1895;86420;;;None;10.0.2.5;tcp;0;Ethernet MAC Addresses;This plugin gathers MAC addresses from various sources and;;;;;;;;;;;;;;;;;
1896;"consolidates them into a list.""";This plugin gathers MAC addresses discovered from both remote probing;;;;;;;;;;;;;;;;;;;;;;;;
1897;of the host (e.g. SNMP and Netbios) and from running local checks;;;;;;;;;;;;;;;;;;;;;;;;;
1898;(e.g. ifconfig). It then consolidates the MAC addresses into a single;;;;;;;;;;;;;;;;;;;;;;;;;
1899;unique;" and uniform list.""";;;The following is a consolidated list of detected MAC addresses:;;;;;;;;;;;;;;;;;;;;;
1900;  - 08:00:27:4E:FD:78;;;;;;;;;;;;;;;;;;;;;;;;;
1901;;,;,;"None""";;;;16/10/2015;13/05/2020;;;;;;;;;;;;;;;;;
1902;90510;CVE-2016-0128;5.8;Medium;10.0.2.5;tcp;49157;MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock) (uncredentialed check);The remote Windows host is affected by an elevation of privilege;;;;;;;;;;;;;;;;;
1903;"vulnerability.""";The remote Windows host is affected by an elevation of privilege;;;;;;;;;;;;;;;;;;;;;;;;
1904;vulnerability in the Security Account Manager (SAM) and Local Security;;;;;;;;;;;;;;;;;;;;;;;;;
1905;Authority (Domain Policy) (LSAD) protocols due to improper;;;;;;;;;;;;;;;;;;;;;;;;;
1906;authentication level negotiation over Remote Procedure Call (RPC);;;;;;;;;;;;;;;;;;;;;;;;;
1907;channels. A man-in-the-middle attacker able to intercept;;;;;;;;;;;;;;;;;;;;;;;;;
1908;communications between a client and a server hosting a SAM database;;;;;;;;;;;;;;;;;;;;;;;;;
1909;can exploit this to force the authentication level to downgrade;;;;;;;;;;;;;;;;;;;;;;;;;
1910;allowing the attacker to impersonate an authenticated user and access;;;;;;;;;;;;;;;;;;;;;;;;;
1911;"the SAM database.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
1912;2008 R2;2012; 8.1; RT 8.1; 2012 R2;" and 10.""";http://www.nessus.org/u?52ade1e9;;;;;;;;;;;;;;;;;;;
1913;"http://badlock.org/""";;I;6.8;4.3;5.9;Medium;86002;MSFT:MS16-047;;;;;;;;;;;;;;;;;
1914;96982;;;None;10.0.2.5;tcp;445;Server Message Block (SMB) Protocol Version 1 Enabled (uncredentialed check);The remote Windows host supports the SMBv1 protocol.;The remote Windows host supports Server Message Block Protocol;;;;;;;;;;;;;;;;
1915;version 1 (SMBv1). Microsoft recommends that users discontinue the use;;;;;;;;;;;;;;;;;;;;;;;;;
1916;of SMBv1 due to the lack of security features that were included in;;;;;;;;;;;;;;;;;;;;;;;;;
1917;later SMB versions. Additionally; the Shadow Brokers group reportedly;;;;;;;;;;;;;;;;;;;;;;;;
1918;has an exploit that affects SMB;;;;;;;;;;;;;;;;;;;;;;;;;
1919;affects SMBv1 or another version. In response to this; US-CERT;;;;;;;;;;;;;;;;;;;;;;;;
1920;recommends that users disable SMBv1 per SMB best practices to mitigate;;;;;;;;;;;;;;;;;;;;;;;;;
1921;"these potential issues.""";Disable SMBv1 according to the vendor instructions in Microsoft;;;;;;;;;;;;;;;;;;;;;;;;
1922;KB2696547. Additionally; block SMB directly by blocking TCP port 445;;;;;;;;;;;;;;;;;;;;;;;;
1923;on all network boundary devices. For SMB over the NetBIOS API; block;;;;;;;;;;;;;;;;;;;;;;;;
1924;TCP ports 137 / 139 and UDP ports 137 / 138 on all network boundary;;;;;;;;;;;;;;;;;;;;;;;;;
1925;"devices.""";https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/;;;;;;;;;;;;;;;;;;;;;;;;
1926;https://support.microsoft.com/en-us/help/2696547/how-to-detect-enable-and-disable-smbv1-smbv2-and-smbv3-in-windows-and;;;;;;;;;;;;;;;;;;;;;;;;;
1927;http://www.nessus.org/u?8dcab5e4;;;;;;;;;;;;;;;;;;;;;;;;;
1928;http://www.nessus.org/u?234f8ef8;;;;;;;;;;;;;;;;;;;;;;;;;
1929;"http://www.nessus.org/u?4c7e0cf3""";;;;;;;;;;;;;;;;;;;;;;;;;
1930;The remote host supports SMBv1.;;;;;;;;;;;;;;;;;;;;;;;;;
1931;;,;,;"None""";;;;03/02/2017;15/11/2018;;;;;;;;;;;;;;;;;
1932;97833;CVE-2017-0143;9.3;High;10.0.2.5;tcp;445;MS17-010: Security Update for Microsoft Windows SMB Server (4013389) (ETERNALBLUE) (ETERNALCHAMPION) (ETERNALROMANCE) (ETERNALSYNERGY) (WannaCry) (EternalRocks) (Petya) (uncredentialed check);The remote Windows host is affected by multiple vulnerabilities.;The remote Windows host is affected by the following vulnerabilities :;;;;;;;;;;;;;;;;
1933;;;;;;;;;;;;;;;;;;;;;;;;;;
1934;  - Multiple remote code execution vulnerabilities exist in;;;;;;;;;;;;;;;;;;;;;;;;;
1935;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
1936;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
1937;    unauthenticated; remote attacker can exploit these;;;;;;;;;;;;;;;;;;;;;;;;
1938;    vulnerabilities; via a specially crafted packet; to;;;;;;;;;;;;;;;;;;;;;;;
1939;    execute arbitrary code. (CVE-2017-0143; CVE-2017-0144;;;;;;;;;;;;;;;;;;;;;;;;
1940;    CVE-2017-0145; CVE-2017-0146; CVE-2017-0148);;;;;;;;;;;;;;;;;;;;;;;
1941;;;;;;;;;;;;;;;;;;;;;;;;;;
1942;  - An information disclosure vulnerability exists in;;;;;;;;;;;;;;;;;;;;;;;;;
1943;    Microsoft Server Message Block 1.0 (SMBv1) due to;;;;;;;;;;;;;;;;;;;;;;;;;
1944;    improper handling of certain requests. An;;;;;;;;;;;;;;;;;;;;;;;;;
1945;    unauthenticated; remote attacker can exploit this; via a;;;;;;;;;;;;;;;;;;;;;;;
1946;    specially crafted packet; to disclose sensitive;;;;;;;;;;;;;;;;;;;;;;;;
1947;    information. (CVE-2017-0147);;;;;;;;;;;;;;;;;;;;;;;;;
1948;;;;;;;;;;;;;;;;;;;;;;;;;;
1949;ETERNALBLUE; ETERNALCHAMPION; ETERNALROMANCE; and ETERNALSYNERGY are;;;;;;;;;;;;;;;;;;;;;;
1950;four of multiple Equation Group vulnerabilities and exploits disclosed;;;;;;;;;;;;;;;;;;;;;;;;;
1951;on 2017/04/14 by a group known as the Shadow Brokers. WannaCry /;;;;;;;;;;;;;;;;;;;;;;;;;
1952;WannaCrypt is a ransomware program utilizing the ETERNALBLUE exploit;;;;;;;;;;;;;;;;;;;;;;;;;
1953;and EternalRocks is a worm that utilizes seven Equation Group;;;;;;;;;;;;;;;;;;;;;;;;;
1954;vulnerabilities. Petya is a ransomware program that first utilizes;;;;;;;;;;;;;;;;;;;;;;;;;
1955;CVE-2017-0199; a vulnerability in Microsoft Office; and then spreads;;;;;;;;;;;;;;;;;;;;;;;
1956;"via ETERNALBLUE.""";Microsoft has released a set of patches for Windows Vista, 2008, 7,;;;;;;;;;;;;;;;;;;;;;;;;
1957;2008 R2;2012; 8.1; RT 8.1; 2012 R2;10; and 2016. Microsoft has also;;;;;;;;;;;;;;;;;;;
1958;released emergency patches for Windows operating systems that are no;;;;;;;;;;;;;;;;;;;;;;;;;
