;Plugin ID;CVE;CVSS;Risk;Host;Protocol;Port;Name;Synopsis;Description;Solution;See Also;Plugin Output;STIG Severity;CVSS v3.0 Base Score;CVSS Temporal Score;CVSS v3.0 Temporal Score;Risk Factor;BID;XREF;MSKB;Plugin Publication Date;Plugin Modification Date;Metasploit;Core Impact;CANVAS
1976;35716;;;None;10.0.2.6;tcp;0;Ethernet Card Manufacturer Detection;The manufacturer can be identified from the Ethernet OUI.;Each ethernet MAC address starts with a 24-bit Organizationally ;;;;;;;;;;;;;;;;
1977;"Unique Identifier (OUI). These OUIs are registered by IEEE.""";;https://standards.ieee.org/faqs/regauth.html;;;;;;;;;;;;;;;;;;;;;;;
1978;"http://www.nessus.org/u?794673b4""";;;;;;;;;;;;;;;;;;;;;;;;;
1979;The following card manufacturers were identified :;;;;;;;;;;;;;;;;;;;;;;;;;
1980;;;;;;;;;;;;;;;;;;;;;;;;;;
1981;08:00:27:03:46:15 : PCS Systemtechnik GmbH;;;;;;;;;;;;;;;;;;;;;;;;;
1982;;,;,;"None""";;;;19/02/2009;13/05/2020;;;;;;;;;;;;;;;;;
1983;39446;;;None;10.0.2.6;tcp;8180;Apache Tomcat Detection;The remote web server is an Apache Tomcat server.;Nessus was able to detect a remote Apache Tomcat;;;;;;;;;;;;;;;;
1984;"web server.""";;https://tomcat.apache.org/;;;;;;;;;;;;;;;;;;;;;;;
1985;  URL        : http://10.0.2.6:8180/;;;;;;;;;;;;;;;;;;;;;;;;;
1986;  Version    : 5.5;;;;;;;;;;;;;;;;;;;;;;;;;
1987;  backported : 0;;;;;;;;;;;;;;;;;;;;;;;;;
1988;  source     : Apache Tomcat/5.5;;;;;;;;;;;;;;;;;;;;;;;;;
1989;;,;,;"None""";;;;18/06/2009;27/01/2020;;;;;;;;;;;;;;;;;
1990;39519;;;None;10.0.2.6;tcp;2121;Backported Security Patch Detection (FTP);Security patches are backported.;Security patches may have been 'backported' to the remote FTP server;;;;;;;;;;;;;;;;
1991;without changing its version number. ;;;;;;;;;;;;;;;;;;;;;;;;;
1992;;;;;;;;;;;;;;;;;;;;;;;;;;
1993;Banner-based checks have been disabled to avoid false positives. ;;;;;;;;;;;;;;;;;;;;;;;;;
1994;;;;;;;;;;;;;;;;;;;;;;;;;;
1995;Note that this test is informational only and does not denote any;;;;;;;;;;;;;;;;;;;;;;;;;
1996;"security problem.""";;https://access.redhat.com/security/updates/backporting/?sc_cid=3093;;;;;;;;;;;;;;;;;;;;;;;
1997;Give Nessus credentials to perform local checks.;;;;;;;;;;;;;;;;;;;;;;;;;
1998;;,;,;"None""";;;;25/06/2009;07/07/2015;;;;;;;;;;;;;;;;;
1999;39520;;;None;10.0.2.6;tcp;22;Backported Security Patch Detection (SSH);Security patches are backported.;Security patches may have been 'backported' to the remote SSH server;;;;;;;;;;;;;;;;
2000;without changing its version number. ;;;;;;;;;;;;;;;;;;;;;;;;;
2001;;;;;;;;;;;;;;;;;;;;;;;;;;
2002;Banner-based checks have been disabled to avoid false positives. ;;;;;;;;;;;;;;;;;;;;;;;;;
2003;;;;;;;;;;;;;;;;;;;;;;;;;;
2004;Note that this test is informational only and does not denote any;;;;;;;;;;;;;;;;;;;;;;;;;
2005;"security problem.""";;https://access.redhat.com/security/updates/backporting/?sc_cid=3093;;;;;;;;;;;;;;;;;;;;;;;
2006;Give Nessus credentials to perform local checks.;;;;;;;;;;;;;;;;;;;;;;;;;
2007;;,;,;"None""";;;;25/06/2009;07/07/2015;;;;;;;;;;;;;;;;;
2008;39521;;;None;10.0.2.6;tcp;80;Backported Security Patch Detection (WWW);Security patches are backported.;Security patches may have been 'backported' to the remote HTTP server;;;;;;;;;;;;;;;;
2009;without changing its version number.;;;;;;;;;;;;;;;;;;;;;;;;;
2010;;;;;;;;;;;;;;;;;;;;;;;;;;
2011;Banner-based checks have been disabled to avoid false positives.;;;;;;;;;;;;;;;;;;;;;;;;;
2012;;;;;;;;;;;;;;;;;;;;;;;;;;
2013;Note that this test is informational only and does not denote any;;;;;;;;;;;;;;;;;;;;;;;;;
2014;"security problem.""";;https://access.redhat.com/security/updates/backporting/?sc_cid=3093;;;;;;;;;;;;;;;;;;;;;;;
2015;Give Nessus credentials to perform local checks.;;;;;;;;;;;;;;;;;;;;;;;;;
2016;;,;,;"None""";;;;25/06/2009;07/07/2015;;;;;;;;;;;;;;;;;
2017;42088;;;None;10.0.2.6;tcp;25;SMTP Service STARTTLS Command Support;The remote mail service supports encrypting traffic.;The remote SMTP service supports the use of the 'STARTTLS' command to;;;;;;;;;;;;;;;;
2018;"switch from a cleartext to an encrypted communications channel.""";;https://en.wikipedia.org/wiki/STARTTLS;;;;;;;;;;;;;;;;;;;;;;;
2019;"https://tools.ietf.org/html/rfc2487""";;;;;;;;;;;;;;;;;;;;;;;;;
2020;Here is the SMTP service's SSL certificate that Nessus was able to;;;;;;;;;;;;;;;;;;;;;;;;;
2021;collect after sending a 'STARTTLS' command :;;;;;;;;;;;;;;;;;;;;;;;;;
2022;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
2024;Subject Name: ;;;;;;;;;;;;;;;;;;;;;;;;;
2025;;;;;;;;;;;;;;;;;;;;;;;;;;
2026;Country: XX;;;;;;;;;;;;;;;;;;;;;;;;;
2027;State/Province: There is no such thing outside US;;;;;;;;;;;;;;;;;;;;;;;;;
2028;Locality: Everywhere;;;;;;;;;;;;;;;;;;;;;;;;;
2029;Organization: OCOSA;;;;;;;;;;;;;;;;;;;;;;;;;
2030;Organization Unit: Office for Complication of Otherwise Simple Affairs;;;;;;;;;;;;;;;;;;;;;;;;;
2031;Common Name: ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2032;Email Address: root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2033;;;;;;;;;;;;;;;;;;;;;;;;;;
2034;Issuer Name: ;;;;;;;;;;;;;;;;;;;;;;;;;
2035;;;;;;;;;;;;;;;;;;;;;;;;;;
2036;Country: XX;;;;;;;;;;;;;;;;;;;;;;;;;
2037;State/Province: There is no such thing outside US;;;;;;;;;;;;;;;;;;;;;;;;;
2038;Locality: Everywhere;;;;;;;;;;;;;;;;;;;;;;;;;
2039;Organization: OCOSA;;;;;;;;;;;;;;;;;;;;;;;;;
2040;Organization Unit: Office for Complication of Otherwise Simple Affairs;;;;;;;;;;;;;;;;;;;;;;;;;
2041;Common Name: ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2042;Email Address: root@ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2043;;;;;;;;;;;;;;;;;;;;;;;;;;
2044;Serial Number: 00 FA F9 3A 4C 7F B6 B9 CC ;;;;;;;;;;;;;;;;;;;;;;;;;
2045;;;;;;;;;;;;;;;;;;;;;;;;;;
2046;Version: 1;;;;;;;;;;;;;;;;;;;;;;;;;
2047;;;;;;;;;;;;;;;;;;;;;;;;;;
2048;Signature Algorithm: SHA-1 With RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
2049;;;;;;;;;;;;;;;;;;;;;;;;;;
2050;Not Valid Before: Mar 17 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
2051;Not Valid After: Apr 16 14:07:45 2010 GMT;;;;;;;;;;;;;;;;;;;;;;;;;
2052;;;;;;;;;;;;;;;;;;;;;;;;;;
2053;Public Key Info: ;;;;;;;;;;;;;;;;;;;;;;;;;
2054;;;;;;;;;;;;;;;;;;;;;;;;;;
2055;Algorithm: RSA Encryption;;;;;;;;;;;;;;;;;;;;;;;;;
2056;Key Length: 1024 bits;;;;;;;;;;;;;;;;;;;;;;;;;
2057;Public Key: 00 D6 B4 13 36 33 9A 95 71 7B 1B DE 7C 83 75 DA 71 B1 3C A9 ;;;;;;;;;;;;;;;;;;;;;;;;;
2058;            7F FE AD 64 1B 77 E9 4F AE BE CA D4 F8 CB EF AE BB 43 79 24 ;;;;;;;;;;;;;;;;;;;;;;;;;
2059;            73 FF 3C E5 9E 3B 6D FC C8 B1 AC FA 4C 4D 5E 9B 4C 99 54 0B ;;;;;;;;;;;;;;;;;;;;;;;;;
2060;            D7 A8 4A 50 BA A9 DE 1D 1F F4 E4 6B 02 A3 F4 6B 45 CD 4C AF ;;;;;;;;;;;;;;;;;;;;;;;;;
2061;            8D 89 62 33 8F 65 BB 36 61 9F C4 2C 73 C1 4E 2E A0 A8 14 4E ;;;;;;;;;;;;;;;;;;;;;;;;;
2062;            98 70 46 61 BB D1 B9 31 DF 8C 99 EE 75 6B 79 3C 40 A0 AE 97 ;;;;;;;;;;;;;;;;;;;;;;;;;
2063;            00 90 9D DC 99 0D 33 A4 B5 ;;;;;;;;;;;;;;;;;;;;;;;;;
2064;Exponent: 01 00 01 ;;;;;;;;;;;;;;;;;;;;;;;;;
2065;;;;;;;;;;;;;;;;;;;;;;;;;;
2066;Signature Length: 128 bytes / 1024 bits;;;;;;;;;;;;;;;;;;;;;;;;;
2067;Signature: 00 92 A4 B4 B8 14 55 63 25 51 4A 0B C3 2A 22 CF 3A F8 17 6A ;;;;;;;;;;;;;;;;;;;;;;;;;
2068;           0C CF 66 AA A7 65 2F 48 6D CD E3 3E 5C 9F 77 6C D4 44 54 1F ;;;;;;;;;;;;;;;;;;;;;;;;;
2069;           1E 84 4F 8E D4 8D DD AC 2D 88 09 21 A8 DA 56 2C A9 05 3C 49 ;;;;;;;;;;;;;;;;;;;;;;;;;
2070;           68 35 19 75 0C DA 53 23 88 88 19 2D 74 26 C1 22 65 EE 11 68 ;;;;;;;;;;;;;;;;;;;;;;;;;
2071;           83 6A 53 4A 9C 27 CB A0 B4 E9 8D 29 0C B2 3C 18 5C 67 CC 53 ;;;;;;;;;;;;;;;;;;;;;;;;;
2072;           A6 1E 30 D0 AA 26 7B 1E AE 40 B9 29 01 6C 2E BC A2 19 94 7C ;;;;;;;;;;;;;;;;;;;;;;;;;
2073;           15 6E 8D 30 38 F6 CA 2E 75 ;;;;;;;;;;;;;;;;;;;;;;;;;
2074;;;;;;;;;;;;;;;;;;;;;;;;;;
2075;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
2076;;,;,;"None""";;;;09/10/2009;20/03/2019;;;;;;;;;;;;;;;;;
2077;42256;;5.0;Medium;10.0.2.6;tcp;2049;NFS Shares World Readable;The remote NFS server exports world-readable shares.;The remote NFS server is exporting one or more shares without;;;;;;;;;;;;;;;;
2078;restricting access (based on hostname; IP;" or IP range).""";Place the appropriate restrictions on all NFS shares.;http://www.tldp.org/HOWTO/NFS-HOWTO/security.html;;;;;;;;;;;;;;;;;;;;;
2079;The following shares have no access restrictions :;;;;;;;;;;;;;;;;;;;;;;;;;
2080;;;;;;;;;;;;;;;;;;;;;;;;;;
2081;  / *;;;;;;;;;;;;;;;;;;;;;;;;;
2082;;,7.5;;;Medium;;;;26/10/2009;05/05/2020;;;;;;;;;;;;;;;;
2083;42263;;5.8;Medium;10.0.2.6;tcp;23;Unencrypted Telnet Server;The remote Telnet server transmits traffic in cleartext.;The remote host is running a Telnet server over an unencrypted;;;;;;;;;;;;;;;;
2084;channel.;;;;;;;;;;;;;;;;;;;;;;;;;
2085;;;;;;;;;;;;;;;;;;;;;;;;;;
2086;Using Telnet over an unencrypted channel is not recommended as logins;;;;;;;;;;;;;;;;;;;;;;;;;
2087;passwords; and commands are transferred in cleartext. This allows a ;;;;;;;;;;;;;;;;;;;;;;;;
2088;remote; man-in-the-middle attacker to eavesdrop on a Telnet session to;;;;;;;;;;;;;;;;;;;;;;;;
2089;obtain credentials or other sensitive information and to modify;;;;;;;;;;;;;;;;;;;;;;;;;
2090;traffic exchanged between a client and server.;;;;;;;;;;;;;;;;;;;;;;;;;
2091;;;;;;;;;;;;;;;;;;;;;;;;;;
2092;SSH is preferred over Telnet since it protects credentials from;;;;;;;;;;;;;;;;;;;;;;;;;
2093;eavesdropping and can tunnel additional data streams such as an X11;;;;;;;;;;;;;;;;;;;;;;;;;
2094;"session.""";Disable the Telnet service and use SSH instead.;;;;;;;;;;;;;;;;;;;;;;;;
2095;Nessus collected the following banner from the remote Telnet server :;;;;;;;;;;;;;;;;;;;;;;;;;
2096;;;;;;;;;;;;;;;;;;;;;;;;;;
2097;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
2098;                _                  _       _ _        _     _      ____  ;;;;;;;;;;;;;;;;;;;;;;;;;
2099; _ __ ___   ___| |_ __ _ ___ _ __ | | ___ (_) |_ __ _| |__ | | ___|___ \ ;;;;;;;;;;;;;;;;;;;;;;;;;
2100;| '_ ` _ \ / _ \ __/ _` / __| '_ \| |/ _ \| | __/ _` | '_ \| |/ _ \ __) |;;;;;;;;;;;;;;;;;;;;;;;;;
2101;| | | | | |  __/ || (_| \__ \ |_) | | (_) | | || (_| | |_) | |  __// __/ ;;;;;;;;;;;;;;;;;;;;;;;;;
2102;|_| |_| |_|\___|\__\__;_|___/ .__/|_|\___/|_|\__\__;_|_.__/|_|\___|_____|;;;;;;;;;;;;;;;;;;;;;;;
2103;                            |_|                                          ;;;;;;;;;;;;;;;;;;;;;;;;;
2104;;;;;;;;;;;;;;;;;;;;;;;;;;
2105;;;;;;;;;;;;;;;;;;;;;;;;;;
2106;Warning: Never expose this VM to an untrusted network!;;;;;;;;;;;;;;;;;;;;;;;;;
2107;;;;;;;;;;;;;;;;;;;;;;;;;;
2108;Contact: msfdev[at]metasploit.com;;;;;;;;;;;;;;;;;;;;;;;;;
2109;;;;;;;;;;;;;;;;;;;;;;;;;;
2110;Login with msfadmin/msfadmin to get started;;;;;;;;;;;;;;;;;;;;;;;;;
2111;;;;;;;;;;;;;;;;;;;;;;;;;;
2112;;;;;;;;;;;;;;;;;;;;;;;;;;
2113;metasploitable login: ;;;;;;;;;;;;;;;;;;;;;;;;;
2114;------------------------------ snip ------------------------------;;;;;;;;;;;;;;;;;;;;;;;;;
2115;;,6.5;;;Medium;;;;27/10/2009;12/06/2020;;;;;;;;;;;;;;;;
2116;42873;CVE-2016-2183;5.0;Medium;10.0.2.6;tcp;25;SSL Medium Strength Cipher Suites Supported (SWEET32);The remote service supports the use of medium strength SSL ciphers.;The remote host supports the use of SSL ciphers that offer medium;;;;;;;;;;;;;;;;
2117;strength encryption. Nessus regards medium strength as any encryption;;;;;;;;;;;;;;;;;;;;;;;;;
2118;that uses key lengths at least 64 bits and less than 112 bits; or ;;;;;;;;;;;;;;;;;;;;;;;;
2119;else that uses the 3DES encryption suite.;;;;;;;;;;;;;;;;;;;;;;;;;
2120;;;;;;;;;;;;;;;;;;;;;;;;;;
2121;Note that it is considerably easier to circumvent medium strength;;;;;;;;;;;;;;;;;;;;;;;;;
2122;"encryption if the attacker is on the same physical network.""";Reconfigure the affected application if possible to avoid use of;;;;;;;;;;;;;;;;;;;;;;;;
2123;"medium strength ciphers.""";https://www.openssl.org/blog/blog/2016/08/24/sweet32/;;;;;;;;;;;;;;;;;;;;;;;;
2124;"https://sweet32.info""";;;;;;;;;;;;;;;;;;;;;;;;;
2125;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
2126;;;;;;;;;;;;;;;;;;;;;;;;;;
2127;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
2128;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
2129;    DES-CBC3-MD5                  0x07; 0x00; 0xC0 RSA           RSA      3DES-CBC(168)          MD5;;;;;;;;;;;;;;;;;;;;;;;
2130;    EDH-RSA-DES-CBC3-SHA          0x00; 0x16       DH            RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
2131;    ADH-DES-CBC3-SHA              0x00; 0x1B       DH            None     3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
2132;    DES-CBC3-SHA                  0x00; 0x0A       RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
2133;;;;;;;;;;;;;;;;;;;;;;;;;;
2134;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
2135;;;;;;;;;;;;;;;;;;;;;;;;;;
2136;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
2137;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
2138;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
2139;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
2140;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
2141;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
2142;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
2143;;,7.5;;;Medium;;;;23/11/2009;28/02/2019;;;;;;;;;;;;;;;;
2144;42873;CVE-2016-2183;5.0;Medium;10.0.2.6;tcp;5432;SSL Medium Strength Cipher Suites Supported (SWEET32);The remote service supports the use of medium strength SSL ciphers.;The remote host supports the use of SSL ciphers that offer medium;;;;;;;;;;;;;;;;
2145;strength encryption. Nessus regards medium strength as any encryption;;;;;;;;;;;;;;;;;;;;;;;;;
2146;that uses key lengths at least 64 bits and less than 112 bits; or ;;;;;;;;;;;;;;;;;;;;;;;;
2147;else that uses the 3DES encryption suite.;;;;;;;;;;;;;;;;;;;;;;;;;
2148;;;;;;;;;;;;;;;;;;;;;;;;;;
2149;Note that it is considerably easier to circumvent medium strength;;;;;;;;;;;;;;;;;;;;;;;;;
2150;"encryption if the attacker is on the same physical network.""";Reconfigure the affected application if possible to avoid use of;;;;;;;;;;;;;;;;;;;;;;;;
2151;"medium strength ciphers.""";https://www.openssl.org/blog/blog/2016/08/24/sweet32/;;;;;;;;;;;;;;;;;;;;;;;;
2152;"https://sweet32.info""";;;;;;;;;;;;;;;;;;;;;;;;;
2153;  Medium Strength Ciphers (> 64-bit and < 112-bit key; or 3DES);;;;;;;;;;;;;;;;;;;;;;;;
2154;;;;;;;;;;;;;;;;;;;;;;;;;;
2155;    Name                          Code             KEX           Auth     Encryption             MAC;;;;;;;;;;;;;;;;;;;;;;;;;
2156;    ----------------------        ----------       ---           ----     ---------------------  ---;;;;;;;;;;;;;;;;;;;;;;;;;
2157;    EDH-RSA-DES-CBC3-SHA          0x00; 0x16       DH            RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
2158;    DES-CBC3-SHA                  0x00; 0x0A       RSA           RSA      3DES-CBC(168)          SHA1;;;;;;;;;;;;;;;;;;;;;;;;
2159;;;;;;;;;;;;;;;;;;;;;;;;;;
2160;The fields above are :;;;;;;;;;;;;;;;;;;;;;;;;;
2161;;;;;;;;;;;;;;;;;;;;;;;;;;
2162;  {Tenable ciphername};;;;;;;;;;;;;;;;;;;;;;;;;
2163;  {Cipher ID code};;;;;;;;;;;;;;;;;;;;;;;;;
2164;  Kex={key exchange};;;;;;;;;;;;;;;;;;;;;;;;;
2165;  Auth={authentication};;;;;;;;;;;;;;;;;;;;;;;;;
2166;  Encrypt={symmetric encryption method};;;;;;;;;;;;;;;;;;;;;;;;;
2167;  MAC={message authentication code};;;;;;;;;;;;;;;;;;;;;;;;;
2168;  {export flag};;;;;;;;;;;;;;;;;;;;;;;;;
2169;;,7.5;;;Medium;;;;23/11/2009;28/02/2019;;;;;;;;;;;;;;;;
2170;45410;;;None;10.0.2.6;tcp;25;SSL Certificate 'commonName' Mismatch;The 'commonName' (CN) attribute in the SSL certificate does not match;;;;;;;;;;;;;;;;;
2171;"the hostname.""";The service running on the remote host presents an SSL certificate for;;;;;;;;;;;;;;;;;;;;;;;;
2172;which the 'commonName' (CN) attribute does not match the hostname on;;;;;;;;;;;;;;;;;;;;;;;;;
2173;"which the service listens.""";If the machine has several names, make sure that users connect to the;;;;;;;;;;;;;;;;;;;;;;;;
2174;service through the DNS hostname that matches the common name in the;;;;;;;;;;;;;;;;;;;;;;;;;
2175;"certificate.""";;;;;;;;;;;;;;;;;;;;;;;;;
2176;The host name known by Nessus is :;;;;;;;;;;;;;;;;;;;;;;;;;
2177;;;;;;;;;;;;;;;;;;;;;;;;;;
2178;  metasploitable;;;;;;;;;;;;;;;;;;;;;;;;;
2179;;;;;;;;;;;;;;;;;;;;;;;;;;
2180;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
2181;;;;;;;;;;;;;;;;;;;;;;;;;;
2182;  ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2183;;,;,;"None""";;;;03/04/2010;25/06/2019;;;;;;;;;;;;;;;;;
2184;45410;;;None;10.0.2.6;tcp;5432;SSL Certificate 'commonName' Mismatch;The 'commonName' (CN) attribute in the SSL certificate does not match;;;;;;;;;;;;;;;;;
2185;"the hostname.""";The service running on the remote host presents an SSL certificate for;;;;;;;;;;;;;;;;;;;;;;;;
2186;which the 'commonName' (CN) attribute does not match the hostname on;;;;;;;;;;;;;;;;;;;;;;;;;
2187;"which the service listens.""";If the machine has several names, make sure that users connect to the;;;;;;;;;;;;;;;;;;;;;;;;
2188;service through the DNS hostname that matches the common name in the;;;;;;;;;;;;;;;;;;;;;;;;;
2189;"certificate.""";;;;;;;;;;;;;;;;;;;;;;;;;
2190;The host name known by Nessus is :;;;;;;;;;;;;;;;;;;;;;;;;;
2191;;;;;;;;;;;;;;;;;;;;;;;;;;
2192;  metasploitable;;;;;;;;;;;;;;;;;;;;;;;;;
2193;;;;;;;;;;;;;;;;;;;;;;;;;;
2194;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
2195;;;;;;;;;;;;;;;;;;;;;;;;;;
2196;  ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2197;;,;,;"None""";;;;03/04/2010;25/06/2019;;;;;;;;;;;;;;;;;
2198;45411;;5.0;Medium;10.0.2.6;tcp;25;SSL Certificate with Wrong Hostname;The SSL certificate for this service is for a different host.;The 'commonName' (CN) attribute of the SSL certificate presented for;;;;;;;;;;;;;;;;
2199;"this service is for a different machine.""";Purchase or generate a proper SSL certificate for this service.;;;;;;;;;;;;;;;;;;;;;;;;
2200;The identities known by Nessus are :;;;;;;;;;;;;;;;;;;;;;;;;;
2201;;;;;;;;;;;;;;;;;;;;;;;;;;
2202;  10.0.2.6;;;;;;;;;;;;;;;;;;;;;;;;;
2203;  10.0.2.6;;;;;;;;;;;;;;;;;;;;;;;;;
2204;;;;;;;;;;;;;;;;;;;;;;;;;;
2205;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
2206;;;;;;;;;;;;;;;;;;;;;;;;;;
2207;  ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2208;;,5.3;;;Medium;;;;03/04/2010;27/04/2020;;;;;;;;;;;;;;;;
2209;45411;;5.0;Medium;10.0.2.6;tcp;5432;SSL Certificate with Wrong Hostname;The SSL certificate for this service is for a different host.;The 'commonName' (CN) attribute of the SSL certificate presented for;;;;;;;;;;;;;;;;
2210;"this service is for a different machine.""";Purchase or generate a proper SSL certificate for this service.;;;;;;;;;;;;;;;;;;;;;;;;
2211;The identities known by Nessus are :;;;;;;;;;;;;;;;;;;;;;;;;;
2212;;;;;;;;;;;;;;;;;;;;;;;;;;
2213;  10.0.2.6;;;;;;;;;;;;;;;;;;;;;;;;;
2214;  10.0.2.6;;;;;;;;;;;;;;;;;;;;;;;;;
2215;;;;;;;;;;;;;;;;;;;;;;;;;;
2216;The Common Name in the certificate is :;;;;;;;;;;;;;;;;;;;;;;;;;
2217;;;;;;;;;;;;;;;;;;;;;;;;;;
2218;  ubuntu804-base.localdomain;;;;;;;;;;;;;;;;;;;;;;;;;
2219;;,5.3;;;Medium;;;;03/04/2010;27/04/2020;;;;;;;;;;;;;;;;
2220;45590;;;None;10.0.2.6;tcp;0;Common Platform Enumeration (CPE);It was possible to enumerate CPE names that matched on the remote;;;;;;;;;;;;;;;;;
2221;"system.""";By using information obtained from a Nessus scan, this plugin reports;;;;;;;;;;;;;;;;;;;;;;;;
2222;CPE (Common Platform Enumeration) matches for various hardware and;;;;;;;;;;;;;;;;;;;;;;;;;
2223;software products found on a host. ;;;;;;;;;;;;;;;;;;;;;;;;;
2224;;;;;;;;;;;;;;;;;;;;;;;;;;
2225;Note that if an official CPE is not available for the product; this;;;;;;;;;;;;;;;;;;;;;;;;
2226;plugin computes the best possible CPE based on the information;;;;;;;;;;;;;;;;;;;;;;;;;
2227;"available from the scan.""";;http://cpe.mitre.org/;;;;;;;;;;;;;;;;;;;;;;;
2228;"https://nvd.nist.gov/products/cpe""";;;;;;;;;;;;;;;;;;;;;;;;;
2229;The remote operating system matched the following CPE : ;;;;;;;;;;;;;;;;;;;;;;;;;
2230;;;;;;;;;;;;;;;;;;;;;;;;;;
2231;  cpe:/o:canonical:ubuntu_linux:8.04;;;;;;;;;;;;;;;;;;;;;;;;;
2232;;;;;;;;;;;;;;;;;;;;;;;;;;
2233;Following application CPE's matched on the remote system :;;;;;;;;;;;;;;;;;;;;;;;;;
2234;;;;;;;;;;;;;;;;;;;;;;;;;;
2235;  cpe:/a:apache:http_server:2.2.8 -> Apache Software Foundation Apache HTTP Server 2.2.8;;;;;;;;;;;;;;;;;;;;;;;;;
2236;  cpe:/a:apache:http_server:2.2.99;;;;;;;;;;;;;;;;;;;;;;;;;
2237;  cpe:/a:apache:tomcat:5.5;;;;;;;;;;;;;;;;;;;;;;;;;
2238;  cpe:/a:isc:bind:9.4.;;;;;;;;;;;;;;;;;;;;;;;;;
2239;  cpe:/a:isc:bind:9.4.2 -> ISC BIND 9.4.2;;;;;;;;;;;;;;;;;;;;;;;;;
2240;  cpe:/a:mysql:mysql:5.0.51a-3ubuntu5;;;;;;;;;;;;;;;;;;;;;;;;;
2241;  cpe:/a:openbsd:openssh:4.7 -> OpenBSD OpenSSH 4.7;;;;;;;;;;;;;;;;;;;;;;;;;
2242;  cpe:/a:php:php:5.2.4 -> PHP 5.2.4;;;;;;;;;;;;;;;;;;;;;;;;;
2243;  cpe:/a:php:php:5.2.4-2ubuntu5.10;;;;;;;;;;;;;;;;;;;;;;;;;
2244;  cpe:/a:postgresql:postgresql:;;;;;;;;;;;;;;;;;;;;;;;;;
2245;  cpe:/a:samba:samba:3.0.20 -> Samba 3.0.20;;;;;;;;;;;;;;;;;;;;;;;;;
2246;;,;,;"None""";;;;21/04/2010;12/06/2020;;;;;;;;;;;;;;;;;
2247;46882;CVE-2010-2075;10.0;Critical;10.0.2.6;tcp;6667;UnrealIRCd Backdoor Detection;The remote IRC server contains a backdoor.;The remote IRC server is a version of UnrealIRCd with a backdoor;;;;;;;;;;;;;;;;
